RA (degrees),Dec (degrees),Magnitude,Color,xx,yy,zz
247.16088497496293,41.88163937187205,4.83,1.289,-3.423525363451713e+17,-3.1221421296602916e+18,2.519298409985154e+18
247.35184242893527,-26.432162138365435,1.06,1.865,-1.325225696910955e+18,-5.499780859704417e+18,-2.3056474657414687e+18
247.5519561305868,-25.11540622114589,4.79,-0.116,-6.402249740573239e+17,-3.888595179583183e+18,-1.3399633400947182e+18
247.5542722837368,21.48951363673374,2.78,0.947,1.4844274417246707e+17,-1.9798264153364506e+18,7.501899799211299e+17
247.7282129223052,1.983421030488088,3.82,0.022,4.974966147895296e+16,-2.2312237449676308e+18,2.9240904041988416e+17
247.78454591477305,-16.6129942558841,4.29,0.924,-7.472597151489114e+16,-2.540092222541541e+18,-3.30074504257364e+17
247.8454592467488,-34.704493643281886,4.24,-0.168,-1.5439281299574774e+18,-6.153811024852615e+18,-3.7822183839204946e+18
248.0343129664696,-21.4661405775274,4.45,0.13,6.951394977315072e+16,-2.2046589218675717e+18,-3.6715384107724224e+17
248.1499649929692,11.48749703171429,4.84,1.495,-4.485567077432735e+17,-3.505001151849019e+18,8.352184809797946e+17
248.358358630864,-78.89768140915709,3.86,0.923,5.379490774999568e+17,-1.0476346029798171e+18,-1.2433915743279524e+18
248.5209244554865,-44.04533223178567,4.86,0.045,-1.0956851380860418e+19,-3.0262419483528684e+19,-3.040882212654297e+19
248.5256747499704,42.43745233018012,4.2,-0.013,-1.274876515160663e+17,-2.7414854990509614e+18,2.1677519492692897e+18
248.97057349495333,-28.216171010283745,2.82,-0.206,-6.403771686951894e+17,-4.121229355507978e+18,-1.684167012590643e+18
249.09375499611343,-35.25524252756371,4.18,1.535,-2.8854007558469414e+17,-3.2217439374489697e+18,-1.6115704832967895e+18
249.2898322432853,-10.566914984157558,2.54,0.038,-8.614856334760175e+17,-4.762507643811503e+18,-5.567591671601563e+17
249.68635188732705,48.928526969698325,4.86,1.562,-1.66607693469418e+17,-2.970312298146105e+18,2.921159852615868e+18
250.2296633963065,64.58893494255041,4.84,1.212,-2.898762611125226e+17,-3.3788126082523233e+18,6.056762462567326e+18
250.31776551423056,31.6050989571,2.81,0.65,5.496034424021549e+17,-1.0445645819620529e+18,4.125808309213545e+17
250.39310617444423,-17.742173184664416,4.91,1.095,-5.373474348610408e+17,-4.0970272111312195e+18,-8.894841944575538e+17
250.7243364388449,38.92167001194679,3.48,0.916,3.7291408971853254e+17,-1.5558965936235162e+18,9.039697145425871e+17
250.76039873872017,-77.5198764684705,4.23,1.06,5.389572147326612e+17,-1.0817199552503849e+18,-1.218163149069923e+18
251.3245709564649,56.782338532069154,4.84,0.375,5.004695341867354e+17,-1.2054983824692736e+18,9.280599625852113e+17
251.4936527360479,82.03729419607328,4.21,0.897,5.0097234645745395e+17,-1.2081972698489316e+18,3.485581069911944e+18
252.1665717000972,-69.02794148470478,1.91,1.447,2.1429441375914714e+17,-2.1167283573831834e+18,-3.432452571446019e+18
