Star HIP,Magnitude,RA (degrees),Dec (degrees),Distance (AU),Color
80047.0,4.68,245.08634222671395,-78.69599670439798,48418968.60064191,1.68
80079.0,4.55,245.1590544238707,-24.169421202780526,74463828.96368794,0.758
80112.0,2.9,245.29707366139925,-25.59292042858092,46456037.43672743,0.299
80170.0,3.74,245.47971456351712,19.153437130295707,12358586.34902519,0.299
80179.0,4.82,245.51704761640568,1.0293698657951305,5641816.35895758,0.338
80181.0,4.86,245.5234862166413,30.89273662650975,11614009.35926044,0.97
80331.0,2.73,245.9976139041181,61.51460304685819,5547735.508218706,0.91
80343.0,4.48,246.02560922637505,-20.037653818745017,11258995.967967084,0.996
80463.0,4.57,246.3542512076692,14.032857650098626,14871291.000724614,0.002
80473.0,4.57,246.39628119781875,-23.4473507338078,24941330.857888877,0.227
80569.0,4.22,246.7559381886464,-18.45640382155469,30924258.801284697,0.217
80582.0,4.46,246.79584333196584,-47.55492794779638,25277549.779863182,-0.07
80628.0,4.62,246.95031281029205,-8.37181783479877,7733963.482750289,0.185
80650.0,4.94,246.9954243594188,68.76836974321083,31063976.844369736,-0.051
80686.0,4.9,247.12130112125192,-70.08363902986225,2496850.3338928465,0.555
80704.0,4.83,247.16088497496295,41.88163937187205,22842171.2310638,1.289
80763.0,1.06,247.35184242893527,-26.432162138365435,38197186.33595705,1.865
80815.0,4.79,247.5519561305868,-25.11540622114589,24851181.469350506,-0.116
80816.0,2.78,247.5542722837368,21.48951363673374,9345935.938241646,0.947
80883.0,3.82,247.7282129223052,1.9834210304880877,10507631.489617864,0.022
80894.0,4.29,247.78454591477305,-16.6129942558841,13281700.331940545,0.924
80911.0,4.24,247.8454592467488,-34.704493643281886,47200184.49007215,-0.168
80975.0,4.45,248.0343129664696,-21.4661405775274,11053848.13135474,0.13
81008.0,4.84,248.1499649929692,11.48749703171429,20045170.679359365,1.495
81065.0,3.86,248.358358630864,-78.89768140915709,10091233.182434537,0.923
81122.0,4.86,248.5209244554865,-44.04533223178567,294664008.9188051,0.045
81126.0,4.2,248.5256747499704,42.43745233018012,19116293.44013178,-0.013
81266.0,2.82,248.97057349495333,-28.216171010283745,27175863.794610795,-0.206
81304.0,4.18,249.09375499611343,-35.25524252756371,21418982.98961879,1.535
81377.0,2.54,249.2898322432853,-10.566914984157558,28969776.152206067,0.038
81497.0,4.86,249.68635188732705,48.928526969698325,23790635.09006072,1.562
81660.0,4.84,250.2296633963065,64.58893494255041,43061546.18836421,1.212
81693.0,2.81,250.31776551423056,31.605098957099997,2226760.3017310104,0.65
81724.0,4.91,250.39310617444423,-17.742173184664416,24731991.15054682,1.095
81833.0,3.48,250.7243364388449,38.92167001194679,7085702.719407799,0.916
81852.0,4.23,250.76039873872017,-77.5198764684705,9969299.504480813,1.06
82020.0,4.84,251.3245709564649,56.782338532069154,5513627.537809647,0.375
82080.0,4.21,251.4936527360479,82.03729419607328,21919745.61695654,0.897
82273.0,1.91,252.1665717000972,-69.02794148470478,26275771.493263952,1.447
82321.0,4.82,252.3094690045379,45.98296963659935,11077594.317955663,0.087
82363.0,3.77,252.447014078471,-59.04155181586011,19814102.421382945,1.562
82369.0,4.64,252.45910931700607,-10.783563444963695,7628136.321107283,0.478
82396.0,2.29,252.5357935588255,-34.294991487479834,4137709.2708794,1.144
82514.0,3.0,252.96755746217025,-38.04752824180316,51955870.585915454,-0.2
82545.0,3.56,253.0838203000822,-38.0176993625433,32688558.829378765,-0.21
82671.0,4.7,253.49885761291125,-42.36203988001231,206264806247109.75,0.444
82673.0,4.39,253.50158912417672,10.16512057200976,14786007.611587964,-0.088
82729.0,3.62,253.64467728872737,-42.3628794220539,9518449.760694442,1.393
82860.0,4.88,254.01093504369865,65.13514531496324,3112021.8217308884,0.481
83000.0,3.19,254.41502956014088,9.374965981272206,5429450.020376917,1.16
83081.0,3.12,254.6548234573363,-55.99038359192322,36314226.448127806,1.552
83153.0,4.06,254.8960451434577,-53.16028964314848,19241119.981098443,1.452
83207.0,3.92,255.07200844992352,30.926589595780964,10292654.998677883,-0.018
83262.0,4.82,255.26473034362093,-4.223179595881687,25433391.64251772,1.483
83430.0,4.97,255.78298249457413,14.091511899625214,25880151.34493532,1.6
83574.0,4.83,256.20565171660473,-34.12295225864728,169069513.3117423,0.257
83608.0,4.91,256.3330356624404,54.470550677429,5562697.038888382,0.471
83613.0,4.89,256.3449007632717,12.740752124867097,9094568.171879224,0.125
83895.0,3.17,257.19630126818663,65.71481503733038,21485917.31684196,-0.12
84012.0,2.43,257.5948246935993,-15.724238568205609,5320216.818543629,0.059
84143.0,3.32,258.038514344858,-43.2411658531238,4527322.349447234,0.441
84345.0,2.78,258.6618623980897,14.390558288130784,24181102.720858227,1.164
84379.0,3.12,258.75780057266024,24.8381196276332,4964255.262116146,0.08
84380.0,3.16,258.7615748458877,36.809180414454,23201890.463377908,1.437
84405.0,4.33,258.83376535970405,-26.610697490688494,1234527.229425152,0.855
84514.0,4.72,259.15263202631434,-0.4457369294042917,13778544.167049756,1.119
84573.0,4.8,259.331502834476,33.100060762193664,54712150.19461711,-0.166
84606.0,4.64,259.41735768798907,37.29193682868174,11246717.89549767,0.043
84880.0,4.32,260.2072229933729,-12.84685667786762,12233974.268058706,0.037
84893.0,4.39,260.2534907630571,-21.11434085167145,3588462.182191018,0.394
84969.0,4.76,260.4971487328746,-67.77072203189746,19719388.7394328,1.194
84970.0,3.27,260.50234292369805,-24.99970803026845,35624318.8631033,-0.186
85112.0,4.15,260.9202697971434,37.14600951667741,25402069.732239563,-0.011
85258.0,2.84,261.3248529333684,-55.53005399441589,38126581.5574626,1.479
85267.0,3.31,261.3485698032392,-56.37783578656678,71869270.46539696,-0.15
85340.0,4.16,261.5925523756591,-24.17611901472161,5294271.203195788,0.283
85355.0,4.34,261.6286767007746,4.140408390663848,74195973.46523748,1.48
85365.0,4.53,261.6572073624273,-5.086889818133273,6197860.760225927,0.385
85423.0,4.28,261.838754516392,-29.867978545958515,7049378.200470611,0.402
85670.0,2.79,262.60799978219603,52.3014667246014,22867495.147679485,0.954
85693.0,4.41,262.68476571012314,26.1107607099616,23228018.717923325,1.434
85696.0,2.7,262.69094599314724,-37.29601142033984,32792497.01400917,-0.179
85727.0,3.6,262.7738839969818,-60.68453169501581,11840689.220106523,-0.104
85755.0,4.78,262.8540119604181,-23.962821458056517,26962719.765875403,0.016
85792.0,2.84,262.96005495388755,-49.87660668278616,15324279.806977564,-0.136
85819.0,4.89,263.04583005156,55.18461569922744,6258034.170681248,0.251
85822.0,4.35,263.0553867301237,86.58683165758436,11555451.332166184,0.021
85829.0,4.86,263.0685050332304,55.17338818832175,6319387.446841969,0.279
85927.0,1.62,263.40208986018143,-37.10402714952682,44453622.03165405,-0.231
86032.0,2.08,263.73440315205147,12.558503666240432,2953390.6945154974,0.155
86092.0,4.56,263.91470733459977,-46.50594747693596,24381182.76764582,-0.02
86170.0,4.26,264.1366414172291,-38.63656211502367,9110636.3175456,1.075
86201.0,4.77,264.2379093440081,68.76017796851657,4839624.742318027,0.43
86228.0,1.86,264.3297678765164,-42.99783040033391,17203069.740724668,0.406
86263.0,3.54,264.39639240572563,-15.398978695005644,6668761.9173499895,0.262
86284.0,4.58,264.46122235464674,-8.118910971001483,34724714.851646475,0.132
86414.0,3.82,264.8661223930592,46.00635912412479,31347234.98983275,-0.179
86486.0,4.76,265.1003769420256,-49.4168087205719,4511478.699998731,0.415
86565.0,4.24,265.35312982732034,-12.875686706018424,10626728.80848582,0.086
86614.0,4.57,265.4854206183222,72.14698799684521,4545280.001144392,0.434
86670.0,2.39,265.6219213237908,-39.03015876215152,29340655.22275808,-0.171
86736.0,4.86,265.8567480471095,-21.6835005520152,3618680.806940813,0.469
86742.0,2.76,265.8678574127124,4.568395093363904,5185138.414766048,1.168
86929.0,3.61,266.43310194233663,-64.72425924321162,23465848.262309626,1.161
86974.0,3.42,266.61243141911643,27.71551768398252,1732589.7321624393,0.75
87072.0,4.53,266.89007466042216,-27.83086187506421,68074193.47618735,0.6
87073.0,2.99,266.89617673076964,-40.12704154693473,113332311.120282,0.509
87108.0,3.75,266.9730094698895,2.70675949349633,5992585.883477369,0.043
87220.0,4.79,267.29368498357064,-31.703257797604397,38410578.43984294,-0.028
87261.0,3.19,267.4648711274037,-37.04311255481771,8022746.251882453,1.192
87294.0,4.78,267.54633587129274,-40.09045364331527,234391825.2763494,0.259
87585.0,3.73,268.3833848992708,56.87318236645646,7049378.204274,1.177
87808.0,3.86,269.06327594354,37.250588980750535,42354169.65815604,1.35
87833.0,2.24,269.15144707964816,51.48873647007272,9333249.15010402,1.521
87846.0,4.85,269.19756532170834,-44.34238023569384,21966433.036030035,1.176
87933.0,3.7,269.4418394773815,29.24775093768521,8551608.88039463,0.935
87936.0,4.88,269.44917253898285,-41.71639935737143,34608188.96343696,1.617
87998.0,4.41,269.62561868898337,30.18929899136431,50308489.32568347,0.38
88048.0,3.32,269.75655927099564,-9.77443065811874,9661115.043946838,0.987
88060.0,5.0,269.772026055904,-30.25308205343477,59101663.67666188,1.654
88116.0,4.74,269.94809812801475,-23.816479491152904,27612423.85810921,-0.03
88128.0,4.67,270.01417962802725,16.75084604787771,41501973.084446535,1.254
88149.0,4.79,270.065839866389,4.368526194153253,42793528.26302706,-0.1
88175.0,4.62,270.12193997023087,-3.690574690839342,4784616.240560278,0.39
88192.0,3.93,270.1613184856541,2.9315110731617544,89680350.53815696,0.029
88267.0,4.26,270.3767544604069,21.59604923274649,29764041.30280339,0.406
88290.0,4.42,270.4384333632351,1.304982673667742,16755873.77717713,0.046
88404.0,4.77,270.77060358582554,-8.180607947016187,10731779.717375023,0.41
88567.0,4.66,271.2551369396656,-29.58011911364748,131378857.47791392,0.774
88601.0,4.03,271.364547770001,2.4934782061514595,1049053.036425304,0.86
88635.0,2.98,271.4515840869831,-30.42533989430316,6077336.658740089,0.981
88657.0,4.96,271.50781894158933,22.218843100358043,38917887.96809894,1.656
88714.0,3.65,271.6577060138534,-50.09154082091529,64057393.24071298,-0.101
88726.0,4.92,271.7079739327902,-43.42593651357068,9050671.618449377,0.255
88765.0,4.64,271.82656865689336,8.734075115428075,15044843.632274142,0.951
88771.0,3.71,271.8370046688941,9.564395475888018,5235147.363665869,0.159
88788.0,5.0,271.8697682124824,43.46149257171781,22969354.815150324,0.913
88794.0,3.84,271.8856264540436,28.76254016760161,21966433.03742503,-0.018
88839.0,4.55,272.02094145634345,-28.457310334770263,21989851.408424832,0.938
88866.0,4.33,272.14532818557467,-63.66998132951406,8758590.500592148,0.228
88886.0,4.37,272.18952561602595,20.814514317430152,96385423.47685102,-0.164
89112.0,4.52,272.8071829693893,-45.95467388798951,25847720.077745963,1.009
89153.0,4.96,272.9306128066522,-23.70142608839815,15450547.280352836,1.055
89172.0,4.96,272.9755375325855,31.4055230789502,38056237.31290022,1.643
89341.0,3.84,273.4408867871655,-21.058843249173368,1875134602.242264,0.195
89348.0,4.99,273.4799018247394,64.39753478517564,4846447.52300486,0.44
89642.0,3.1,274.4057028733964,-36.762831958978914,9431404.036630591,1.582
89678.0,4.66,274.5133299520948,-27.04266021248679,44262833.95455124,1.629
89826.0,4.33,274.96531919748304,36.06483161116864,15044843.634197418,1.162
89861.0,4.92,275.07477406420645,21.960888989583214,26927520.396360237,1.594
89908.0,4.22,275.1891664456056,71.33806051298633,18285887.07934009,-0.093
89918.0,4.85,275.2169414482376,3.377223335248381,17032601.66839904,0.911
89931.0,2.72,275.2487448730692,-29.828284705914445,19331284.555668645,1.38
89937.0,3.55,275.27639935222425,72.73042421324772,1661951.5543540777,0.489
89962.0,3.23,275.3237321274429,-2.9036448025823733,3905790.725310514,0.941
90098.0,4.35,275.8067627580067,-61.49388924021055,26580516.265810046,1.462
90135.0,4.66,275.91529654620035,-8.934023619509174,12076393.805461954,0.932
90139.0,3.85,275.9259882588281,21.768081214164308,8120661.67098566,1.168
90156.0,4.98,275.9770275424846,58.801163104871165,11915933.347989723,0.082
90185.0,1.79,276.04266292688,-34.38546935517843,9146998.057927862,-0.031
90289.0,4.81,276.33773021229763,-20.54187652716266,37777437.03816754,1.31
90344.0,4.82,276.49817993937603,65.56329428397889,20064669.8716332,1.179
90422.0,3.49,276.7432361111832,-45.96882563097585,15769480.59699164,-0.179
90496.0,2.82,276.99232778867406,-25.42298144847571,4887791.615786496,1.025
90568.0,4.1,277.20919275512546,-49.07216397376846,8057218.998158819,0.995
90595.0,4.67,277.2994125588295,-14.565837382232694,18432958.552784584,0.076
90797.0,4.63,277.843424756918,-62.27861555059241,30288517.802102126,-0.116
90830.0,4.92,277.93926647881625,-45.915011693748966,50308489.325629,-0.101
90905.0,4.77,278.14384834998896,57.045550272030745,182535226.7670369,0.611
90982.0,4.62,278.3760760148462,-42.31265447356998,54857661.23348945,0.994
91117.0,3.85,278.80164593020424,-8.246236999581129,11018419.148151498,1.317
91262.0,0.03,279.2365092288037,38.78566909886688,1599820.1069969705,-0.001
91726.0,4.7,280.5684997483262,-9.05253476076852,11827110.446726874,0.358
91792.0,4.01,280.75892758150246,-71.42920216384104,13264617.766971711,1.134
91845.0,4.88,280.8803677909631,-8.275135192429548,33055257.40847183,1.112
91918.0,4.86,281.0806785073413,-35.64217224116746,28529018.84161355,-0.168
91919.0,4.67,281.08486646822763,39.67053754417056,10261930.658339957,0.17
91926.0,4.59,281.0949698585724,39.61307806082056,10140845.930654932,0.18
91971.0,4.34,281.1934099881805,37.6052976014953,9715723.326573718,0.192
92024.0,4.78,281.36261712863217,-64.87228212576616,6029371.710530192,0.199
92041.0,3.17,281.4145052052024,-26.99077520951161,14587327.171646798,-0.107
92043.0,4.19,281.41545475549134,20.54399911129982,3938606.1951778927,0.483
92088.0,4.83,281.5188116861499,26.662297600497222,15915494.307534004,1.199
92161.0,4.34,281.75591372653025,18.182337537875235,5864794.035454083,0.148
92175.0,4.22,281.793583571636,-4.747976624386932,43607781.4447817,1.087
92420.0,3.52,282.5199868887488,33.362636365893074,55747244.93024747,0.003
92512.0,4.63,282.80144543690574,59.38852567307737,20381897.852309298,1.185
92609.0,4.22,283.0542923925582,-62.18768656835541,114591559.02373596,-0.15
92689.0,4.92,283.3064889558404,50.70803063018909,21330383.272503726,0.903
92761.0,4.86,283.5424267301829,-22.744873259700466,117195912.6373886,1.412
92782.0,4.82,283.60043681031027,71.2974815546218,21780866.553855147,1.151
92791.0,4.22,283.6261246095898,36.898635529449614,56822260.67304848,1.575
92818.0,4.57,283.6870693970526,22.64508316270846,30739911.51045768,0.782
92845.0,5.0,283.78057997760027,-22.6715398412416,17089047.742012892,1.348
92855.0,2.05,283.8164636092741,-26.29708438497137,14186025.186424509,-0.134
92862.0,4.08,283.8339460316495,43.94664289362716,22107696.27641278,1.397
92946.0,4.62,284.0551865931094,4.20378072280609,8340671.499889736,0.161
92951.0,4.98,284.0613762863816,4.202346885486967,9030858.415113978,0.204
93015.0,4.4,284.2374811004008,-67.23338012188633,34377467.70550584,0.53
93026.0,4.83,284.2657108530957,-5.846594982074245,13079569.19587912,1.057
93085.0,3.52,284.4327639172443,-21.10673910518156,23546210.75627529,1.151
93148.0,4.85,284.6158249314594,-52.938689491791095,33593616.64989768,-0.051
93174.0,4.83,284.67959791230226,-37.1081166946105,6170051.038834771,0.396
93194.0,3.25,284.7359051647757,32.68956960039243,40129339.73557828,-0.049
93244.0,4.02,284.90528063820034,15.067790502844908,9720301.895750232,1.082
93279.0,4.94,285.0034899693542,32.145581271992974,97294719.92683204,1.465
93408.0,5.0,285.3600173040842,46.93422028592944,8076147.465001943,0.186
93429.0,4.02,285.4199464651365,-5.739388148600036,9397029.895070214,1.079
93506.0,2.6,285.6528629890513,-29.880080217483584,5634111.066439147,0.062
93542.0,4.74,285.77916852661883,-42.09541639586524,11620552.46256735,-0.027
93683.0,3.76,286.1713219547123,-21.74189515679656,8780962.375794377,1.012
93747.0,2.99,286.3524843817478,13.862822635180477,5264543.2925009,0.014
93805.0,3.43,286.5621075791054,-4.883175782358159,7918034.787255314,-0.096
93825.0,4.23,286.60546249432656,-37.06536051683704,3690549.406509468,0.523
93864.0,3.32,286.73464249739834,-27.67214609375712,7614057.081971354,1.169
94005.0,4.57,287.08780901251225,-40.4968874466187,11047927.48818056,1.07
94114.0,4.11,287.36883783530783,-37.905139217734025,8201383.945303786,0.042
94141.0,2.88,287.4409623881598,-21.02386818013327,27836006.23907736,0.377
94160.0,4.1,287.5073727610877,-39.34104914639446,32128474.491211496,1.163
94376.0,3.07,288.14046027450405,67.66217615511208,6338807.815559222,0.99
94481.0,4.43,288.4395173735719,39.14596400386724,65899299.11994306,-0.15
94490.0,5.0,288.47955502562905,57.70466730579628,10241549.466974132,1.156
94643.0,4.86,288.885477763438,-25.256896828444383,20855895.47334757,0.569
94648.0,4.45,288.88493442485134,73.35618498819427,9492167.801909387,1.257
94703.0,4.76,289.054338865988,21.39038580259876,57615867.66560092,-0.058
94713.0,4.35,289.0920584720896,38.13373923270202,48647359.9634225,1.258
94779.0,3.8,289.27639755842097,53.36930498084739,7789456.431366047,0.95
94820.0,4.88,289.4085910374857,-18.95298119362384,33869426.31092056,1.013
95066.0,4.98,290.1378864571501,-5.415457568730714,9743259.624292752,0.937
95081.0,4.6,290.1672855416554,65.71481764656684,14205565.169644045,0.033
95168.0,3.92,290.4179668741606,-17.847044515420855,7699320.873157518,0.228
95176.0,4.52,290.4317757544674,-15.95506069534552,105776823.71437064,0.079
95241.0,3.96,290.6596225422325,-44.45911892560055,23928631.8129989,-0.085
95294.0,4.27,290.8056364396801,-44.80014803362364,8769762.16932875,0.35
95347.0,3.96,290.97186480107365,-40.61677088005711,10742958.65857114,-0.105
95372.0,4.99,291.0316622058399,29.6214122026526,48994015.73514026,-0.12
95501.0,3.36,291.3763287064076,3.1153301962667896,3170865.585520534,0.319
95585.0,4.64,291.6295322849052,0.3385542499764656,736660022.3095149,0.576
95771.0,4.44,292.1754173747444,24.664168876560502,18751346.0285356,1.502
95853.0,3.76,292.42672839999864,51.730660124348006,7745580.409398724,0.148
95947.0,3.05,292.68028058924995,27.959642396670954,24381182.77101481,1.088
96052.0,4.74,292.9430163393992,34.452943747757544,39666308.89341694,-0.15
96100.0,4.67,293.10179628252354,69.64921491428647,1189463.2122308372,0.786
96229.0,4.45,293.52377940815114,7.377872701842086,6992027.335672497,1.176
96275.0,5.0,293.64549920381603,19.77341808837143,38482239.97085129,-0.093
96341.0,4.88,293.8040426377075,-48.0994590366649,25184958.026107192,1.096
96441.0,4.49,294.11047503766656,50.2229115184395,3835344.114147,0.395
96465.0,4.59,294.17732606768635,-24.88378250399752,11964315.906586554,-0.075
96468.0,4.36,294.18033654016324,-1.286743622068233,19440603.79211408,-0.079
96483.0,4.93,294.2227145039116,-7.027495729655505,92082502.78742996,-0.046
96683.0,4.68,294.844205584245,30.15356927429039,15866523.557533603,0.971
96757.0,4.39,295.0242416647638,18.01375482483404,29936836.90052392,0.777
96837.0,4.39,295.2623122137879,17.47580799665639,29508555.97228985,1.041
97118.0,4.89,296.0698150713747,37.35459678309179,17629470.62109651,0.948
97165.0,2.86,296.2440791165663,45.13114287487601,10816193.301894246,-0.002
97278.0,2.72,296.5650245657981,10.613240022489176,29133447.209493898,1.507
97290.0,4.87,296.5896386570337,-19.76173082998888,12956332.053459818,1.061
97295.0,5.0,296.6068577019706,33.72451168600804,4302561.677134291,0.476
97365.0,3.68,296.84689346975574,18.53436245097772,28333077.780889247,1.313
97433.0,3.84,297.0447674341327,70.26819855302985,9208250.281089349,0.888
97649.0,0.76,297.6995666426336,8.870973869915566,1060814.684884083,0.221
97679.0,4.9,297.7672922779014,22.60993177161217,39139431.92575524,-0.153
97804.0,3.87,298.1182471886178,1.0056103173131044,74195973.4695479,0.63
97886.0,4.57,298.3655690568928,24.07986349929077,22716388.35375908,-0.047
97938.0,4.71,298.562711970838,8.460893660334966,12923860.042974832,1.023
98032.0,4.12,298.81562172002816,-41.867933163836426,11964315.90652348,1.063
98036.0,3.71,298.82862665472567,6.403452881173426,2827481.930757169,0.855
98055.0,4.91,298.90703367017016,52.43873451565658,18253522.678186227,0.124
98066.0,4.7,298.96138893079325,-26.29899457883389,4907561.416145319,0.748
98068.0,4.95,298.9656890901291,38.48670950652181,76112474.63043877,-0.086
98073.0,4.98,298.98062266376354,58.845825640512174,58102762.324587226,1.584
98110.0,3.89,299.076263983968,35.08323387862571,8814735.31035076,1.019
98162.0,4.54,299.2368708343947,-27.170001665066696,76394372.68313836,1.462
98337.0,3.51,299.68975082226297,19.492303066426828,17333176.99664553,1.571
98353.0,4.84,299.73859263522155,-26.195597087533084,21530773.09398888,0.882
98412.0,4.37,299.934128307078,-35.27647844381324,39065304.212443,-0.15
98495.0,3.97,300.1500238766231,-72.91140702666938,6712164.212797759,-0.032
98543.0,4.66,300.27565219427424,27.75359892639761,14060313.991910236,0.184
98608.0,4.95,300.4367033161705,-59.37607835117056,27428830.61673091,1.356
98688.0,4.43,300.66475309989374,-27.70974613632756,28333077.780528396,1.64
98702.0,4.51,300.7047695101391,67.87389368052594,25718803.773683585,1.313
98761.0,4.77,300.8899778889258,-37.94128636576726,25622957.300347123,1.417
98842.0,4.99,301.0819848131977,-32.05636975424604,20523861.317474183,1.208
99120.0,4.93,301.84633956007764,-52.88074567499861,79332617.78610091,1.591
99240.0,3.55,302.2023250756906,-66.18984054411322,1259786.3156031512,0.751
99255.0,4.38,302.2226377619925,77.71158258493557,20688546.265239444,-0.046
99303.0,4.93,302.3567730688055,36.83971067304426,54423431.72841737,-0.139
99473.0,3.24,302.8264336028683,-0.8214193668269063,18157113.226130497,-0.066
99639.0,4.8,303.32535711009115,46.81568834724094,45332924.45116712,0.1
99655.0,4.28,303.35019962759185,56.56828797015038,9634040.462590337,0.114
99675.0,3.8,303.40798487866107,46.741341578147086,85587056.53524108,1.27
99742.0,4.94,303.56964390955073,15.198007400715351,9711149.071237745,0.072
99770.0,4.93,303.63406516059183,36.80677463890548,8463882.080276748,0.151
99824.0,4.79,303.8162834837329,25.59192251111471,75832649.3563278,-0.181
99848.0,3.96,303.8680463900532,47.71421647139638,70158097.36418632,1.451
99874.0,4.5,303.9419608684741,27.814282215055524,20750986.54508241,1.258
100027.0,4.3,304.4121125204109,-12.50820704621772,43424169.73623645,0.928
100044.0,4.77,304.4466434728382,38.032883055892334,396663088.93810886,0.377
100064.0,3.58,304.5139995258313,-12.544832225918825,6873202.474159547,0.883
100310.0,4.77,305.1660114192151,-12.759180211701109,17217429.569791846,-0.047
100345.0,3.05,305.2531596476002,-14.7812708625812,21757890.954830907,0.79
100453.0,2.23,305.5571131063451,40.25667284350132,96385423.48119232,0.673
100587.0,4.43,305.965376176218,32.190131989859154,16152294.930685692,1.331
100751.0,1.94,306.4120043869337,-56.73568265387811,11587910.46328579,-0.118
101027.0,4.77,307.21494425611826,-17.813739569501823,6242881.544963224,0.386
101076.0,4.01,307.3489531318144,30.368550653773735,47968559.59360881,0.404
101093.0,4.21,307.3960364466799,62.994013319513535,8580066.817524573,0.199
101101.0,4.91,307.41299774947254,-2.885684715111852,12076393.809675433,1.16
101138.0,4.94,307.51485757527195,48.95162150958374,55003948.3342292,-0.087
101421.0,4.03,308.3032886380807,11.303066501683428,22691397.828145888,-0.123
101474.0,4.61,308.47575855745254,35.25081501907733,58764902.06617428,1.593
101589.0,4.64,308.8275511998249,14.674293830831568,14363844.447645055,0.12
101612.0,4.75,308.89619711611385,-60.58302568935345,5686926.008122414,0.291
101692.0,4.91,309.1818640736438,-2.5500675449345067,139368112.33038318,1.606
101769.0,3.64,309.3880951660447,14.594759337746977,6158996.90442253,0.425
101772.0,3.11,309.3922989798095,-47.29104734336168,6403750.581901033,0.998
101773.0,4.86,309.39798739472843,-61.53041157667364,12329038.030632146,0.447
101847.0,4.31,309.58461876025183,-1.105237848134893,24266447.79468061,0.949
101867.0,4.81,309.6311274954116,21.20115655793111,13507845.859998783,-0.03
101958.0,3.77,309.90991803614065,15.912126336755314,15222494.927811803,-0.057
102098.0,1.25,310.3579933409894,45.28034865872827,204222580.4444547,0.092
102281.0,4.43,310.8645847947681,15.074293698164936,12867423.97218742,0.302
102333.0,4.51,311.01145823799374,-51.92133978841208,4984649.741223649,0.278
102388.0,4.92,311.21856126174004,25.269394996318997,23072125.98984652,1.183
102395.0,3.42,311.2388372419768,-66.20313985303525,8699485.711777253,0.163
102422.0,3.41,311.3236510825252,61.84440757035991,2958049.737868611,0.912
102431.0,4.52,311.33722647063445,57.578105213790245,5594380.430689646,0.535
102453.0,4.22,311.4155763245535,30.71988058651752,13021768.072966391,1.051
102485.0,4.13,311.5234967233814,-25.2719750933841,3026185.538974128,0.426
102488.0,2.48,311.5557988373025,33.9725277829442,4557331.130561727,1.021
102532.0,4.27,311.6644076260257,16.122946240682804,6417697.772261628,1.042
102571.0,4.93,311.7951278374904,34.37417999510717,25215746.487306274,1.294
102589.0,4.53,311.85236852007097,36.49066024873324,55596982.81797007,-0.083
102618.0,3.78,311.9191867509423,-9.496018658262862,14515468.421145242,0.0
102624.0,4.43,311.9342937978586,-5.027977611053249,28139809.85789045,1.639
102724.0,4.81,312.2345166240096,46.11411642117103,142251590.51721907,0.571
102790.0,4.9,312.3710477230318,-46.22663854149195,25591167.028514262,1.494
102831.0,4.89,312.492039501569,-33.77986113913169,24068238.768802524,1.004
102978.0,4.12,312.95531764560366,-26.91915006133849,39742737.23488329,1.633
103004.0,4.56,313.03143351955055,27.09656034272812,13696202.277491473,0.835
103045.0,4.73,313.1638010452286,-8.983544160523547,9817458.651898466,0.325
103089.0,4.8,313.3115854822376,44.38724380705113,31684302.03698153,-0.134
103227.0,3.67,313.70278982626536,-58.454325088339885,38126581.5612081,1.25
103413.0,3.94,314.29348709670023,41.1669707097516,22493435.798068702,0.027
103632.0,4.74,314.9565594044923,47.52096806261221,71125795.25987445,-0.084
103738.0,4.67,315.322733979628,-32.25776856977165,14137409.612963006,0.89
104019.0,4.82,316.10096654946693,-19.85515880682926,9993449.916321708,0.169
104060.0,3.72,316.2328436729159,43.92785447804405,74463828.97245793,1.609
104139.0,4.08,316.4873570605901,-17.23328472879512,10007996.42395085,-0.01
104194.0,4.56,316.6504571841385,47.64839675415307,62127953.69126856,1.569
104234.0,4.49,316.7817433895162,-25.00615167690368,33055257.413395144,1.604
104459.0,4.5,317.3991799007727,-11.371801433957964,10349463.437005231,0.926
104521.0,4.7,317.5857602444425,10.130535084417463,7267963.579114152,0.262
104732.0,3.21,318.23416383528564,30.2264471698943,9540462.826692866,0.99
104858.0,4.47,318.62035897262746,10.004894011384058,3811953.550577558,0.529
104887.0,3.74,318.6995914881196,38.04813718677355,4315163.324914468,0.393
104987.0,3.92,318.9563772133196,5.247195811316498,11779829.030172825,0.549
105102.0,4.22,319.3539741015148,39.39465655536451,286478897.56807697,0.098
105138.0,4.41,319.4795853005048,34.89694496510524,56979228.24782012,-0.103
105140.0,4.71,319.4849705963545,-32.17269140472892,10438502.341803048,0.07
105199.0,2.45,319.64712100497394,62.5859045708592,3085948.630694362,0.257
105319.0,4.39,319.9678609633706,-53.44988910734188,6142489.764414566,0.191
105382.0,4.8,320.1908684936619,-40.80934411064862,11793299.386706747,0.029
105502.0,4.08,320.5224393933693,19.80493863318383,9734063.536750391,1.108
105515.0,4.28,320.561872480696,-16.834506236447535,13632835.841004496,0.888
105858.0,4.21,321.6121947521907,-65.36069094569642,1901058.13782828,0.494
105881.0,3.77,321.6667558570489,-22.41120262511616,25184958.02938596,1.002
106032.0,3.23,322.16524841102296,70.56077607253128,37639563.18623373,-0.201
106039.0,4.5,322.18182671602494,-21.80721749132389,11345698.91779614,0.889
106140.0,4.52,322.487246442552,23.63886198770653,27987083.61873219,1.618
