RA (degrees),Dec (degrees),Magnitude,Color,xx,yy,zz,pl_name,hip
10.12746369697223,56.53710979472115,2.24,1.17,7.549186609631794e+17,1.1827849536501238e+18,3.2910329959156265e+18,HD 183579 b,96160
10.331178587238778,-46.084999635615056,4.59,0.953,1.1774718379231729e+18,1.2641226206658373e+18,-1.9818214749518566e+17,HD 183579 b,96160
10.51636460002619,50.51248118552076,4.8,-0.105,6.143346591394149e+18,2.1912942824987484e+18,9.587235989038641e+18,HD 183579 b,96160
10.838427544059812,-57.46295331853858,4.36,0.024,7.823688325549536e+17,1.2031040054248384e+18,-4.29942513847147e+17,HD 183579 b,96160
10.866709890986527,47.024290635024265,4.95,0.17,6.8527026625668e+17,1.1850790014433103e+18,2.693731237251375e+18,HD 183579 b,96160
10.899062878153684,-17.986379561895237,2.04,1.019,4.2781053727846886e+17,1.1361509354020388e+18,1.2071607287558316e+18,HD 183579 b,96160
11.047456816968651,-10.610333719221485,4.77,0.998,1.4967106137007447e+18,1.3471182295649539e+18,1.1214617263227866e+18,HD 183579 b,96160
11.181507688575676,48.28431168280281,4.48,-0.069,5.176635349969734e+18,2.0791833963990444e+18,7.88528856836707e+18,HD 183579 b,96160
11.83392543881112,24.26661472495898,4.08,1.1,1.1124705336343643e+18,1.2939798486925942e+18,2.1924072964285204e+18,HD 183579 b,96160
12.171178129937884,7.584731955059808,4.44,1.5,2.378143460590851e+18,1.5763826197618345e+18,1.868081441674475e+18,HD 183579 b,96160
12.208753117457066,50.968100116695126,4.9,-0.091,1.8503324335489946e+18,1.464101308479272e+18,4.3508480399969915e+18,HD 183579 b,96160
12.290249448328716,57.81133639237829,3.46,0.587,-3.232270307064913e+17,9.9395592936203e+17,1.6425314883840003e+18,HD 183579 b,96160
12.45373731030204,41.07878671193715,4.53,-0.136,4.3130545969799977e+18,2.0181539677127754e+18,5.71127900786547e+18,HD 183579 b,96160
13.252104250591035,-1.144372236623221,4.78,1.55,4.362936100738512e+18,2.0992700516459648e+18,1.3889467654777152e+18,HD 183579 b,96160
13.266511091971148,61.12513714483894,4.8,0.54,-1.4950841022835434e+17,1.036626979553429e+18,1.988860834834564e+18,HD 183579 b,96160
13.750221994265996,58.97241778339134,4.83,1.216,1.507541803229116e+18,1.4445163800508152e+18,4.784104447958063e+18,HD 183579 b,96160
14.165028681441536,59.18074381952912,4.62,0.957,5.4886990010387354e+17,1.2173656743372644e+18,3.160046351326172e+18,HD 183579 b,96160
14.177576241595771,60.716714091567454,2.15,-0.046,2.3318062604663286e+18,1.6680009775400878e+18,6.546108049733344e+18,HD 183579 b,96160
14.18972424894549,38.499597843337085,3.86,0.13,5.5953663266699264e+17,1.2205064540778266e+18,2.2897912858602115e+18,HD 183579 b,96160
14.301338871467,23.41733120275678,4.4,0.94,1.6226933120678026e+18,1.4935569118434875e+18,2.399537866607381e+18,HD 183579 b,96160
14.651680850872063,-29.357405707910832,4.3,-0.154,4.946095885542175e+18,2.375755614073352e+18,-1.63208221629511e+18,HD 183579 b,96160
15.735308986058248,7.89031347303777,4.27,0.952,1.2975971784098934e+18,1.456735928365374e+18,1.7342197954507776e+18,HD 183579 b,96160
16.52032452712127,-46.71819622982267,3.32,0.885,8.13364099219962e+17,1.338596566605009e+18,1.2233077803625651e+17,HD 183579 b,96160
17.096429406455808,-55.24555585684016,3.94,-0.12,1.0231186276287049e+18,1.416631560503698e+18,-6.872236367680251e+17,HD 183579 b,96160
17.148973063108787,-10.183215652300712,3.46,1.161,6.277165559999704e+17,1.2960678125216745e+18,1.290344861981999e+18,HD 183579 b,96160
17.195453549710916,86.25701218704398,4.24,1.213,-2.3433352907223347e+17,1.0302237681385276e+18,4.4392742968466156e+18,HD 183579 b,96160
17.375561324321097,47.24170289467086,4.26,0.012,4.0943081640572815e+18,2.385346617455213e+18,6.601326249836317e+18,HD 183579 b,96160
17.434500656498187,35.6197857276719,2.07,1.576,1.0439689048127968e+18,1.4325095357647188e+18,2.585572965813071e+18,HD 183579 b,96160
17.778402869149602,55.14976752928888,4.34,0.17,2.88740848834705e+17,1.2000106446961705e+18,2.5542064677446e+18,HD 183579 b,96160
17.8637245042038,21.034577469782253,4.66,1.024,3.2755695749845524e+18,2.1638047158972657e+18,2.9797504350472796e+18,HD 183579 b,96160
17.915743975035,30.089379502423625,4.51,1.092,8.444366499780881e+17,1.3815360652122793e+18,2.2563620122684022e+18,HD 183579 b,96160
18.4374203424592,24.58356691183804,4.67,1.047,2.6621648281722834e+18,2.0002746796852854e+18,2.9728684452562975e+18,HD 183579 b,96160
18.802861769025903,-45.53043863515824,4.97,0.571,-1.1079928741951994e+17,1.0780081446471402e+18,1.155596363513595e+18,HD 183579 b,96160
18.95018244330686,-68.87505043225387,4.25,0.48,-2.039128978119974e+17,1.0469217163072125e+18,8.989405716978738e+17,HD 183579 b,96160
19.866849031399227,27.2639786462788,4.74,0.032,2.04033536435544e+18,1.861725334757035e+18,2.83459178368675e+18,HD 183579 b,96160
20.02046710937374,58.23159571169619,4.95,0.683,1.0484157100137198e+19,4.945902932645446e+18,2.02258538125105e+19,HD 183579 b,96160
20.585398881166025,45.52883784544765,4.87,1.077,7.944001521250008e+17,1.4287993536403958e+18,2.807211492456609e+18,HD 183579 b,96160
21.005309594658005,-8.184679494722316,3.6,1.065,5.823325461779552e+17,1.3575457328512302e+18,1.3328319091762552e+18,HD 183579 b,96160
21.405447901698725,-14.598914934909953,4.9,1.231,2.0392712497092265e+18,1.9367180038071434e+18,7.99405276051132e+17,HD 183579 b,96160
21.458086204034142,60.23494261102847,2.66,0.16,1.5699472318736e+16,1.14392765230382e+18,2.3034819731163008e+18,HD 183579 b,96160
21.4848100635237,68.13019701078169,4.72,1.047,2.1441485789023258e+17,1.2223769055797146e+18,3.182550241247099e+18,HD 183579 b,96160
21.917587997556417,45.40593509756259,4.83,0.421,1.500401573993024e+17,1.202016284918824e+18,2.1090262032451615e+18,HD 183579 b,96160
22.091190613285704,-43.3196625581622,3.41,1.542,1.0733930566265486e+18,1.5787907985036406e+18,-3.158284325011021e+16,HD 183579 b,96160
22.54834134864092,6.143501580894638,4.84,1.372,2.712072105084315e+18,2.2730871560053135e+18,1.851975173352011e+18,HD 183579 b,96160
22.81438709117935,-49.07164154092847,3.93,0.972,4.2240715722495194e+17,1.3270012977120916e+18,4.345496773685952e+17,HD 183579 b,96160
22.871056134394195,15.345800382789626,3.62,0.974,2.05344582564235e+18,2.015987926173353e+18,2.2234342628070062e+18,HD 183579 b,96160
23.482241424529324,59.23188084568045,4.68,0.991,4.883185648699168e+17,1.3672343810428498e+18,3.1483510621248266e+18,HD 183579 b,96160
24.19776250475581,41.40283808166952,4.1,0.536,-1.3450249018564598e+17,1.1008978171172008e+18,1.7619262613304558e+18,HD 183579 b,96160
24.42964611674067,-57.23703311061782,0.45,-0.158,2.5152601193273293e+17,1.2776346398516e+18,3.429724308764301e+17,HD 183579 b,96160
24.498784226664792,48.62743989205226,3.59,1.275,5.704496680451347e+17,1.423944712737893e+18,2.7214134294399826e+18,HD 183579 b,96160
25.145221697686384,40.57688747905262,4.96,-0.068,4.010402963270843e+18,3.0521982685855826e+18,5.677398123794336e+18,HD 183579 b,96160
25.357735580425697,5.487638056821011,4.45,1.347,2.713938125464433e+18,2.4578461712881055e+18,1.8201386310299305e+18,HD 183579 b,96160
25.453824947473137,42.61212933209541,4.96,0.618,-1.5957190852105046e+17,1.0965328392264099e+18,1.7512253776649713e+18,HD 183579 b,96160
25.681211611836503,-3.690436953618045,4.98,1.378,9.821551811736852e+18,5.897357271529196e+18,7.541834244791619e+17,HD 183579 b,96160
25.91541751873087,50.68863898731795,4.01,-0.098,3.4456156196486733e+18,2.8508886882404777e+18,6.73426122205432e+18,HD 183579 b,96160
26.004696254874776,-15.931604718523872,3.49,0.727,-3.2156709633229875e+17,1.0205776629532151e+18,1.4561860751498125e+18,HD 183579 b,96160
26.34895405180304,9.158003969437589,4.26,0.942,1.74259935535964e+18,2.0436732775766625e+18,1.875928077720198e+18,HD 183579 b,96160
27.39521907940048,-10.687060100096954,4.66,0.333,2.1685545740976435e+17,1.302570409642671e+18,1.3519598663546424e+18,HD 183579 b,96160
27.865411110423214,-10.3352993546938,3.74,1.136,1.7127490617072466e+18,2.1000956946353562e+18,1.0473618912612901e+18,HD 183579 b,96160
28.270544618366586,29.57722187261977,3.42,0.488,4.578553888833926e+16,1.2229914286567101e+18,1.7864895873644252e+18,HD 183579 b,96160
28.383138453224795,19.29317013578968,3.88,-0.047,1.1866293189385303e+18,1.840587883321902e+18,2.125881404129731e+18,HD 183579 b,96160
28.38912319974112,3.1877009251266406,4.61,0.928,1.165284684903654e+18,1.8292687852909952e+18,1.5873646412366472e+18,HD 183579 b,96160
28.41050394500296,-46.30329766390707,4.39,1.597,1.4284538281098296e+18,1.9723901236849938e+18,-7.109482798068823e+17,HD 183579 b,96160
28.59935224955399,63.66997314447979,3.35,-0.15,1.2094216314451343e+18,1.860857522227398e+18,5.234491971162131e+18,HD 183579 b,96160
28.66074689810932,20.807286676296933,2.64,0.165,4.354208564722784e+16,1.2258595603823352e+18,1.6873218794481603e+18,HD 183579 b,96160
28.73525540738888,-67.64679997534982,4.68,0.931,2.6535696928966656e+17,1.3482586025134746e+18,-4.104281067121915e+17,HD 183579 b,96160
28.99701297381737,-51.60694034708662,3.69,0.844,-1.2574771181202746e+17,1.1355680305208486e+18,1.064192066071246e+18,HD 183579 b,96160
29.000369671983417,68.68517486700316,4.97,-0.084,1.6908454673563796e+18,2.1425598404178478e+18,7.669121270800189e+18,HD 183579 b,96160
29.167954855923167,-22.52699255024503,4.92,1.434,2.623766692435093e+18,2.671347143781331e+18,4.185015329479066e+16,HD 183579 b,96160
29.293034606265536,-47.3852168347433,4.82,0.864,1.0722316240211071e+18,1.8096362973492252e+18,-3.712281192540224e+17,HD 183579 b,96160
29.48146806949714,23.595961575113765,4.79,0.29,5.863012748209713e+17,1.5413767189021322e+18,1.991434646094763e+18,HD 183579 b,96160
29.696266027424567,-61.569674029328105,2.86,0.29,-1.3983700106190854e+17,1.1322406198844596e+18,8.938188137344262e+17,HD 183579 b,96160
30.00226364343148,-21.078000255927574,3.99,1.554,1.88140150260672e+18,2.3012904050889518e+18,4.63329797265585e+17,HD 183579 b,96160
30.48824096871556,70.9069464812232,4.49,0.164,-1.0719390401590778e+17,1.1566115614527882e+18,2.531855900227892e+18,HD 183579 b,96160
30.51197954241612,2.7637565785253635,3.82,0.024,7.135010023704278e+17,1.640442884692356e+18,1.5505279533602785e+18,HD 183579 b,96160
30.575850664657324,54.48751780257151,4.99,-0.071,3.080503833917239e+18,3.040640004812888e+18,7.182642373059107e+18,HD 183579 b,96160
30.857770252455325,72.42144911777717,3.95,-0.002,-2.121705115772928e+16,1.2106986415240484e+18,2.94912202485503e+18,HD 183579 b,96160
30.97520527560156,42.329374958192304,2.1,1.37,1.7094615091056138e+18,2.2506834136166886e+18,3.7481228195574835e+18,HD 183579 b,96160
31.12275940645638,-29.29676015018269,4.68,-0.156,2.13233192400143e+18,2.513471839442113e+18,-1.8506445912544205e+17,HD 183579 b,96160
31.794793042472943,23.46142045880772,2.01,1.151,6.739350114973907e+16,1.2745403403161482e+18,1.7353660310523945e+18,HD 183579 b,96160
32.12325932429199,37.858777106160346,4.78,0.12,8.331558143348041e+17,1.7592078515766743e+18,2.636205918937571e+18,HD 183579 b,96160
32.35616086233781,25.939664552507747,4.98,0.339,1.8814801671166648e+18,2.4304837565995044e+18,2.8116817832510157e+18,HD 183579 b,96160
32.387194284714965,34.98702775434603,3.0,0.14,3.9474259819763686e+17,1.489184079425622e+18,2.1613646417238031e+18,HD 183579 b,96160
33.09231991979113,30.30264657486612,4.94,0.77,1.6710371454304563e+18,2.3350984377614044e+18,2.944902116819295e+18,HD 183579 b,96160
33.24979866167504,8.846618254861736,4.36,0.878,2.411190276411515e+18,2.8285587245492675e+18,2.0137747718688097e+18,HD 183579 b,96160
33.30531930492678,44.23154706432287,4.84,1.476,2.7345075801089946e+18,3.0449050839033103e+18,5.160244889610461e+18,HD 183579 b,96160
34.12844191494999,-51.51231526316686,3.56,-0.12,3.359903581191713e+17,1.484728900987074e+18,3.402019466251297e+17,HD 183579 b,96160
34.273038252837225,34.222536158523035,4.84,0.607,-1.901548114976583e+17,1.1289644825396516e+18,1.675304488267178e+18,HD 183579 b,96160
34.328985520774765,33.846833001440004,4.03,0.019,3.443743380194966e+17,1.4943191442708736e+18,2.1068660402791803e+18,HD 183579 b,96160
35.43631506782431,-68.65940168877292,4.08,0.034,-3.920093131534541e+16,1.2432812635169505e+18,2.9448811047124685e+17,HD 183579 b,96160
36.4061839638173,50.27853228610331,4.73,1.532,1.2588428052135557e+18,2.210297341074982e+18,3.995973629689951e+18,HD 183579 b,96160
36.487439546843824,-12.29055783507767,4.88,-0.027,3.5098855443815455e+18,3.878894728313696e+18,4.224835011621048e+17,HD 183579 b,96160
36.74654704428184,-47.70387754778872,4.24,-0.136,2.2779855546308756e+18,2.986685353281536e+18,-2.2121688854700746e+18,HD 183579 b,96160
37.040050491579365,8.459954097670764,4.3,-0.053,8.959341531936913e+17,1.9653183618267172e+18,1.7320687717906708e+18,HD 183579 b,96160
37.26594102058533,67.40272879031919,4.46,0.153,-9280314718956608.0,1.2847395635511201e+18,2.723548929279919e+18,HD 183579 b,96160
37.978193574676204,89.26402863410254,1.97,0.636,-3.77509092662572e+17,1.0053890858387501e+18,5.568384744104975e+18,HD 183579 b,96160
38.02120771226365,-15.245686758692852,4.74,0.454,1.8672367083319616e+17,1.446602423357863e+18,1.2775732141561605e+18,HD 183579 b,96160
38.46116761995172,-28.23235312214142,4.96,-0.05,2.54190358723484e+18,3.324930354385202e+18,-5.430951588205632e+17,HD 183579 b,96160
38.96843398175161,5.593089764687819,4.87,0.88,2.3037461170055444e+18,3.1753473457497037e+18,1.83000204016191e+18,HD 183579 b,96160
39.87075230960048,0.3284932510605736,4.08,-0.212,4.2800323729013146e+18,4.897916230893716e+18,1.522180929133467e+18,HD 183579 b,96160
39.89218505117721,-11.87378130623978,4.83,0.447,2.0751550063942643e+17,1.496692236294671e+18,1.3154364121326536e+18,HD 183579 b,96160
39.89896248833415,-68.26694232740019,4.12,-0.061,-6720233812279104.0,1.3176958208653486e+18,1.3946027866510208e+17,HD 183579 b,96160
39.9508341904848,-42.89177351264826,4.74,0.061,2.7025529228369485e+17,1.5503355576811023e+18,6.520134852559505e+17,HD 183579 b,96160
40.16802120992968,-39.85556350193379,4.11,1.006,3.8853666875671936e+17,1.6546369652429699e+18,6.050550211887306e+17,HD 183579 b,96160
40.561998271504166,40.192689944730375,4.91,0.582,2.309675078445165e+16,1.351400238515916e+18,1.9785407601967588e+18,HD 183579 b,96160
40.82415370245565,3.2348193486245647,3.47,0.093,1.6721457112516902e+17,1.479422778881883e+18,1.5308504862428383e+18,HD 183579 b,96160
40.8629972128898,27.7070779665668,4.65,-0.122,1.9236497276929992e+18,2.9996045024750367e+18,3.1137352675914127e+18,HD 183579 b,96160
41.03057088190237,-13.85875412659699,4.24,-0.122,2.6351927594499343e+18,3.630815100033117e+18,4.88267980563956e+17,HD 183579 b,96160
41.05346121203353,49.22782876066897,4.1,0.514,-2.4814977461613616e+17,1.1217813105617524e+18,1.749558768581523e+18,HD 183579 b,96160
41.237585480747136,10.1139367957075,4.27,0.311,1.712840899931557e+17,1.4904214643320532e+18,1.6270616558715423e+18,HD 183579 b,96160
41.27817252883147,-18.572312941622872,4.47,0.481,-1.116520320213778e+17,1.242786627210278e+18,1.3497391011501225e+18,HD 183579 b,96160
41.38717806247968,-67.6163141968088,4.83,0.058,3.782743069590536e+17,1.6755564906445885e+18,-1.0926913209206679e+18,HD 183579 b,96160
41.97842286605031,29.246253159484024,4.52,1.112,6.89418200834903e+17,1.9702472675316337e+18,2.321837304743603e+18,HD 183579 b,96160
42.2732899126529,-32.40480427655885,4.45,0.981,5.794666487925326e+17,1.8806613243714335e+18,6.307194996869644e+17,HD 183579 b,96160
42.4964746887523,27.25970511847044,3.61,-0.1,5.7015299070189696e+17,1.8792556594908296e+18,2.1781971373864084e+18,HD 183579 b,96160
42.617677068074926,-75.06713406763944,4.76,1.337,1.7102581436191514e+17,1.5158678570874796e+18,-1.5184770028800397e+18,HD 183579 b,96160
42.6477974945478,38.31789442276793,4.22,0.343,2.7839531413404992e+17,1.6153375022976113e+18,2.2361872196714422e+18,HD 183579 b,96160
42.67441280376515,55.89540145751016,3.77,1.69,4.773242697502796e+18,5.75994717747944e+18,1.1915751612611045e+19,HD 183579 b,96160
42.759385752643965,-21.00413368330277,4.76,0.906,7.660583936465325e+17,2.0687912709304584e+18,8.674537685458774e+17,HD 183579 b,96160
42.87856780400969,35.05930750519153,4.56,1.554,1.903536908027625e+18,3.1295899250354166e+18,3.711059972783067e+18,HD 183579 b,96160
43.564396379436985,52.7624477230595,3.93,0.758,6.100615315615963e+17,1.9517135601295078e+18,3.3552512994038733e+18,HD 183579 b,96160
44.10741482802078,-8.899657574829487,3.89,1.088,4.749931025950418e+17,1.839531091674515e+18,1.2921527923522532e+18,HD 183579 b,96160
44.56482838471556,-40.30449554567677,2.88,0.128,4.103300746597523e+17,1.7897915389059668e+18,4.999389271303163e+17,HD 183579 b,96160
44.690523279857736,39.66244879244802,4.68,0.065,1.2665349760500296e+18,2.640388012624673e+18,3.452651292359834e+18,HD 183579 b,96160
44.69951384007862,-64.0712469734303,4.98,0.126,5.033267122773989e+17,1.8856666551008865e+18,-1.1812938379476687e+18,HD 183579 b,96160
44.76492789976437,35.18316822504878,4.94,1.235,1.5045030173139712e+18,2.8807474138219407e+18,3.396820174121577e+18,HD 183579 b,96160
44.80292740340597,21.34038379383941,4.63,0.048,1.410141201729984e+18,2.789564584600545e+18,2.494180794375666e+18,HD 183579 b,96160
44.92882156128987,8.90726222424387,4.71,-0.109,2.387793428695018e+18,3.7727908111858207e+18,2.1083790983319951e+18,HD 183579 b,96160
45.56980256653648,4.089192236461746,2.54,1.63,1.0350305292857422e+18,2.4562012268299356e+18,1.6355547261027968e+18,HD 183579 b,96160
45.59682166369839,-23.62485513228305,4.08,0.163,1.037893173946574e+17,1.5067542346257925e+18,1.16037064641958e+18,HD 183579 b,96160
46.19913379629461,53.50641128856282,2.91,0.716,5.79771325451346e+17,2.01443260714166e+18,3.437302359571846e+18,HD 183579 b,96160
46.29527551880665,38.83954055339369,3.32,1.528,1.2368666686751073e+18,2.7054338987772227e+18,3.4164750752937544e+18,HD 183579 b,96160
46.38487839400694,56.706202854477446,4.77,1.018,3.137275871834952e+17,1.741987147121323e+18,3.1041652519079895e+18,HD 183579 b,96160
47.04223659645587,40.95563775992451,2.09,-0.003,3.3090306175310144e+16,1.4584744501489646e+18,2.062665986043314e+18,HD 183579 b,96160
47.28014817297457,49.61264652162861,4.05,0.595,-2.759486006828491e+17,1.1278639736335355e+18,1.7346655513179942e+18,HD 183579 b,96160
47.3757265327028,44.85656659506292,3.79,0.98,9.106988385180198e+16,1.527173187320439e+18,2.2362928849080182e+18,HD 183579 b,96160
47.82218934026454,39.61161523517836,4.61,1.115,1.0742666458463599e+18,2.621070857552919e+18,3.327486067841276e+18,HD 183579 b,96160
47.90848585554821,19.726619657836043,4.35,1.033,5.827203462055546e+17,2.0819004161668552e+18,2.0228466037454213e+18,HD 183579 b,96160
47.9848273927167,74.3930662337019,4.85,0.035,-1.4307500915654186e+17,1.2792265208710042e+18,2.9619929188040115e+18,HD 183579 b,96160
48.02178648963312,-28.983406691246785,3.8,0.543,-1.6405112525623965e+17,1.25630970354863e+18,1.2760708296853724e+18,HD 183579 b,96160
48.725180630867264,21.043910555809404,4.87,-0.007,1.5621884828223145e+18,3.230078466165955e+18,2.6424819173002025e+18,HD 183579 b,96160
48.95840898985215,-8.819416744456532,4.8,0.232,3.177910807906628e+17,1.819277148204067e+18,1.313015600726316e+18,HD 183579 b,96160
49.59219154253706,-22.51102809908817,4.86,0.904,1.0259119392282579e+18,2.6702303289735695e+18,5.633863914180275e+17,HD 183579 b,96160
49.682614301248485,34.222592898246475,4.85,1.491,7.051057184653036e+18,9.775905306620463e+18,9.339744389090177e+18,HD 183579 b,96160
49.842252573741874,3.370841231662533,4.84,0.681,-2.368858255608244e+17,1.188757193962938e+18,1.5036972707058365e+18,HD 183579 b,96160
49.879554991959175,-21.75764234222598,3.7,1.614,1.0433762794911589e+18,2.7083017417368504e+18,5.814424320930807e+17,HD 183579 b,96160
50.0104799055636,-43.06478115687089,4.26,0.711,-3.310415713315258e+17,1.0777940820235602e+18,1.3593973221557676e+18,HD 183579 b,96160
49.99715759982711,65.65219386154043,4.74,-0.108,1.5904527505930163e+18,3.3674617324944287e+18,8.394391812400654e+18,HD 183579 b,96160
50.08477206487046,29.04834549710272,4.47,1.555,2.981764151806778e+18,5.038002137019545e+18,4.430623828723716e+18,HD 183579 b,96160
50.36008975020507,43.329648177735294,4.96,0.051,2.6305631476212634e+17,1.7962240475817984e+18,2.4953679445421916e+18,HD 183579 b,96160
51.0809670367737,49.86100068168352,1.79,0.481,1.8491385754504812e+18,3.781947795700123e+18,5.768351474728037e+18,HD 183579 b,96160
51.20279025412557,9.028317454728931,3.61,0.887,8.194623747787007e+17,2.5134119945304387e+18,1.801099648888088e+18,HD 183579 b,96160
51.792676810076685,9.73241755121024,3.73,-0.082,8.625533942878209e+17,2.6010530756721444e+18,1.8424145149765187e+18,HD 183579 b,96160
52.01302054133696,49.06268171851503,4.99,-0.091,1.7567300477583247e+18,3.7590280840032497e+18,5.562318608087571e+18,HD 183579 b,96160
52.26721160010023,59.94031738764123,4.21,0.419,1.2027250809652527e+19,1.7057448680818315e+19,3.662792961882235e+19,HD 183579 b,96160
52.34211063761629,49.50874755270525,4.67,-0.096,1.6772698930354294e+18,3.689293378159252e+18,5.505413126099106e+18,HD 183579 b,96160
52.35028017256445,-62.93496085776893,4.71,0.41,-2.3499495445540912e+17,1.211420192650894e+18,8.980533299598008e+17,HD 183579 b,96160
52.47807342783696,58.87874182604866,4.55,0.489,6.940046102972043e+18,1.0555812271277033e+19,2.1499277781701804e+19,HD 183579 b,96160
52.6436975409075,47.99534074689358,4.36,1.367,9.386313959685236e+17,2.751428612364028e+18,3.9713371862585354e+18,HD 183579 b,96160
52.65449885137901,-5.07509498828208,4.74,-0.092,1.7568029633258056e+18,3.82436005049239e+18,1.1685646350561567e+18,HD 183579 b,96160
52.71837665314191,12.936667431301784,4.14,1.112,1.5940734834332913e+18,3.6172059778216545e+18,2.250407959317424e+18,HD 183579 b,96160
53.22587515588049,-9.458138200195958,3.72,0.881,-3.6019650281277754e+17,1.0515846171584242e+18,1.470761741578096e+18,HD 183579 b,96160
53.44731610557775,-21.63307166831265,4.26,-0.106,1.1313413449206926e+18,3.064046505067792e+18,4.5478735588775475e+17,HD 183579 b,96160
54.12263279183235,48.19244393847994,4.32,-0.058,2.1681419904210406e+18,4.5498693297745285e+18,6.42283047967913e+18,HD 183579 b,96160
54.21666279815236,0.3983463687996146,4.29,0.575,-1.7130517603849904e+17,1.316546106089983e+18,1.4900224964915784e+18,HD 183579 b,96160
54.273692582167705,-40.27464318941919,4.57,1.023,5.05014718338261e+17,2.2575550981571645e+18,1.4650707869432013e+17,HD 183579 b,96160
55.56213634753183,-31.93826339996397,4.99,-0.159,2.908918895855471e+18,5.826305935355405e+18,-2.1811514156753564e+18,HD 183579 b,96160
