Star HIP,RA (degrees),Dec (degrees),Magnitude,Color,xx,yy,zz,pl_name
28199,89.38418590253252,-35.283202710895175,4.36,-0.165,1.282806295272759e+18,6.971456014821535e+18,-2.439492011193935e+18,HD 114082 b
28237,89.49854420125692,25.953900238012555,4.81,-0.088,1.3685964547063148e+18,1.8277283387227701e+19,1.0939037249340236e+19,HD 114082 b
28328,89.7868623214933,-42.81521418808379,3.96,1.146,1.2256494851420764e+18,4.064372586032595e+18,-1.1891864402270067e+18,HD 114082 b
28358,89.88283594009803,54.283734106543136,3.72,1.01,1.2135221816943217e+18,1.1536449976354627e+18,3.305359339863677e+18,HD 114082 b
28360,89.8816305780607,44.94742670545695,1.9,0.077,1.2130717136210317e+18,9.277000153192763e+17,2.7752209135573146e+18,HD 114082 b
28380,89.93065089799543,37.2120788644062,2.65,-0.083,1.2135154312834342e+18,1.6829530346512212e+18,3.217443830496374e+18,HD 114082 b
28404,89.98372346804764,45.93668531779716,4.3,1.701,1.213506996693692e+18,5.908728553176056e+18,7.941118500270094e+18,HD 114082 b
28413,90.01400320969094,-3.074753646029232,4.53,1.202,1.2109665914619535e+18,4.343478727533178e+18,2.013378918174283e+18,HD 114082 b
28574,90.46004240830554,-10.597905759339485,4.92,-0.128,1.138803199528528e+18,9.485939639641567e+18,5.221566799225728e+17,HD 114082 b
28614,90.5959271774122,9.647019045385008,4.12,0.17,1.1972127452819538e+18,1.7933739087449708e+18,2.46701910555785e+18,HD 114082 b
28716,90.9799532134963,20.138432492382027,4.64,0.236,-3.7428025843931505e+18,2.9004263191319586e+20,1.0846455888504118e+20,HD 114082 b
28734,91.03004251359748,23.262517624295853,4.16,0.835,1.1883861346030717e+18,1.6876694852976033e+18,2.789561206332326e+18,HD 114082 b
28816,91.24633168197084,-16.484456636451338,4.92,0.196,1.0009246055288457e+18,1.0076846463651777e+19,-6.443893053960937e+17,HD 114082 b
28910,91.538729155163,-14.935163772660232,4.67,0.046,1.17010681244985e+18,1.9350287175617078e+18,1.8108946014657423e+18,HD 114082 b
29034,91.88181097569606,-37.25291834291957,5.0,-0.095,1.0234903787397356e+18,6.113430882297854e+18,-2.137841558055046e+18,HD 114082 b
29038,91.8930553812564,14.76832602136344,4.42,-0.164,1.0503515289305052e+18,5.266646355433914e+18,3.515880026350454e+18,HD 114082 b
29276,92.57457134339212,-54.968599781482624,4.72,-0.229,8.080508586072172e+17,9.360072535498895e+18,-1.059951607635423e+19,HD 114082 b
29426,92.98497128235196,14.208625934647564,4.45,-0.18,9.088808048734346e+17,6.189669627280102e+18,3.6999383263112827e+18,HD 114082 b
29434,93.01370450667906,16.130290732630716,4.95,-0.149,8.417586298320196e+17,7.409090508627472e+18,4.2626979634384384e+18,HD 114082 b
29651,93.713844055791,-6.274914100879807,3.99,1.319,8.192968620453123e+17,6.4268673262356e+18,1.5598614145361024e+18,HD 114082 b
29655,93.71893943537104,22.506728437176243,3.31,1.6,1.0139675422321748e+18,3.423578633227904e+18,3.4910528505228626e+18,HD 114082 b
29696,93.8439774466389,29.49627585327888,4.32,1.021,1.1186920839694436e+18,1.765611489996023e+18,3.0131944833540997e+18,HD 114082 b
29735,93.9371124402668,-13.718490095032635,5.0,-0.078,9.753539568873757e+17,3.815362085501232e+18,1.385265217416952e+18,HD 114082 b
29807,94.13806838939526,-35.139916291279285,4.37,0.978,1.1098129803235044e+18,1.789403604407169e+18,1.230286068696772e+18,HD 114082 b
29997,94.7115392552592,69.31908804947538,4.76,0.025,1.16368118068877e+18,9.633566990184716e+17,3.7826673889406525e+18,HD 114082 b
30060,94.90573144118324,59.01113257892441,4.44,0.032,1.149840506451388e+18,1.1013282503270739e+18,3.435394559631783e+18,HD 114082 b
30093,94.99828345102786,-2.9444995855006235,4.91,1.613,7.950238173420754e+17,5.144839007879537e+18,1.9802639824015854e+18,HD 114082 b
30122,95.07836584480955,-30.063341084826487,3.02,-0.16,9.682273159434164e+17,3.120262873535616e+18,6.327734830627589e+17,HD 114082 b
30277,95.5282516005294,-33.43676102068914,3.85,0.858,1.0315224673476915e+18,2.2418980538818895e+18,9.898269785647608e+17,HD 114082 b
30324,95.67491372765826,-17.955920950281516,1.98,-0.24,7.674226489327368e+17,4.851132742548024e+18,7.696085427725832e+17,HD 114082 b
30343,95.74053574924152,22.51283756935661,2.87,1.621,1.0092885931390095e+18,2.393699852788818e+18,3.06612134553002e+18,HD 114082 b
30419,95.94187863919072,4.592938888638197,4.39,0.215,1.0865294348159619e+18,1.5827866668041536e+18,2.323715064100344e+18,HD 114082 b
30438,95.98818463820658,-52.69549764014008,-0.62,0.164,1.0248834541242199e+18,2.161089854514964e+18,-1.268757379104023e+17,HD 114082 b
30520,96.22460328024592,49.28787594389027,4.92,1.905,-1.3554560920040737e+18,2.3916965258434245e+19,2.974363836296648e+19,HD 114082 b
30788,97.0424204726346,-32.57990381832881,4.47,-0.169,8.149370204930401e+17,3.591492248862245e+18,1.5717493932691302e+17,HD 114082 b
30867,97.2044098156444,-7.033096681863827,3.76,-0.113,3.982339197545093e+17,6.814997568027723e+18,1.425921753694186e+18,HD 114082 b
30883,97.24073427765208,20.212036133268303,4.13,-0.115,6.495777990031475e+17,4.804080998021701e+18,3.8690809920861235e+18,HD 114082 b
31125,97.96400673397568,-23.41837722723942,4.34,-0.245,-1.2554411366971773e+18,1.8014551447249336e+19,-5.486786436202501e+18,HD 114082 b
31216,98.22592006615368,7.332925219902536,4.47,0.023,-8.153046249420452e+17,1.440100138601985e+19,4.049751696025548e+18,HD 114082 b
31407,98.7439957023624,-52.97552906984123,4.35,-0.021,-3.149067353043694e+17,1.0304842533831768e+19,-1.1090216754083734e+19,HD 114082 b
31416,98.76421554593338,-22.964679393120267,4.54,-0.035,6.653395346633341e+17,3.923310531912486e+18,7.062747704337073e+17,HD 114082 b
31592,99.17144322909576,-19.25636001818223,3.95,1.037,1.119828305281179e+18,9.483586945939053e+17,2.0245202504608763e+18,HD 114082 b
31681,99.4279065522694,16.398791883549983,1.93,0.001,1.0561199426017713e+18,1.316239010655956e+18,2.506333482498909e+18,HD 114082 b
31685,99.44029317895524,-43.195961074788826,3.17,-0.103,7.33376209910974e+17,3.256049525475928e+18,-5.1311497925997184e+17,HD 114082 b
31700,99.47254077018307,-18.237535970243464,4.42,1.137,5.2584404537518246e+17,4.4898963299387894e+18,8.527137817793226e+17,HD 114082 b
31827,99.81969564322172,-14.145811889978663,4.82,1.459,-1.2533123903467092e+18,1.4620940261408633e+19,-1.4166991739491617e+18,HD 114082 b
31832,99.8326003753766,42.48849410556084,4.8,1.236,6.965788509042115e+17,3.35137872902102e+18,4.990622139898656e+18,HD 114082 b
31978,100.24441476714296,9.895736845971117,4.66,-0.233,-4.828084570896287e+17,9.755147170771763e+18,3.8887760004992655e+18,HD 114082 b
32246,100.9829798995155,25.131036064976303,3.06,1.377,-2.6239629196120858e+17,7.974697096642705e+18,5.856520139070494e+18,HD 114082 b
32249,100.9970366482397,13.227660999157086,4.49,1.167,7.271560708662157e+17,2.872532739596761e+18,2.823754499762737e+18,HD 114082 b
32349,101.28323310178853,-16.72452809852062,-1.44,0.009,1.196688023451276e+18,4.542924437363141e+17,2.2029796737229665e+18,HD 114082 b
32362,101.32153995722368,12.894278006975563,3.35,0.443,1.108376117981072e+18,8.951218720014523e+17,2.3471586594268216e+18,HD 114082 b
32438,101.55863787297514,59.44161036605156,4.86,0.084,9.914955951427717e+17,1.455719107300689e+18,4.089755447996792e+18,HD 114082 b
32533,101.83246523490013,8.037172556485713,4.77,1.396,2.810081270667909e+17,4.821388255605038e+18,2.867453928328411e+18,HD 114082 b
32578,101.96511593109555,2.4120740873783224,4.48,1.099,4.806394658479625e+17,3.8286768017223066e+18,2.37498468059593e+18,HD 114082 b
32607,102.04671783051162,-61.939726843917285,3.24,0.225,1.1200224611854239e+18,8.085595512544289e+17,1.4002418356103544e+18,HD 114082 b
32759,102.46017150843366,-32.50844990926795,3.5,-0.116,-1.4752849231288525e+17,6.5302517618037e+18,-1.7889566507355866e+18,HD 114082 b
32761,102.46378147281504,-53.6223286498,4.41,0.899,5.4246291985810726e+17,3.4067249810120223e+18,-1.9844368298624366e+18,HD 114082 b
32768,102.48440560128904,-50.61501269508228,2.94,1.207,9.748134201996844e+17,1.4488376910838062e+18,8.90287719422355e+17,HD 114082 b
32844,102.69121427936096,41.78028068283018,4.99,1.256,6.470972632548076e+17,2.886047879506167e+18,4.523537870151391e+18,HD 114082 b
32855,102.7181730551905,-34.36731267464204,4.99,1.379,-3.457046855705106e+17,7.27945672106103e+18,-2.6121537830449254e+18,HD 114082 b
33018,103.19722040653508,33.96092610066794,3.6,0.102,8.597295817877926e+17,1.8798350166577167e+18,3.265436971976543e+18,HD 114082 b
33092,103.38707632495527,-20.224225771955943,4.82,-0.212,-2.106804095593201e+18,1.4322431710936732e+19,-3.0543880961240525e+18,HD 114082 b
33152,103.53310986930296,-24.18417622883303,3.89,1.74,-2.7802246236006666e+18,1.696418259171738e+19,-5.435003501295811e+18,HD 114082 b
33160,103.5465129078617,-12.038727416931495,4.08,1.418,6.656555395960064e+17,2.6451792689683784e+18,1.7290256451498312e+18,HD 114082 b
33202,103.661478688094,13.17729216043944,4.73,0.321,1.013665048903927e+18,1.1935907534827776e+18,2.422941785210778e+18,HD 114082 b
33302,103.90633809162634,-20.136223432912075,4.66,0.374,1.0084050401411547e+18,1.1999080741119534e+18,1.9158817951194665e+18,HD 114082 b
33345,104.02767858018716,-14.04338230042607,5.0,1.182,-8.092212103926664e+17,8.467635782348754e+18,1.406848872506222e+17,HD 114082 b
33347,104.0342524049738,-17.054228969580922,4.36,-0.063,-5.537018096658417e+18,2.7377671550443487e+19,-6.311058399636347e+18,HD 114082 b
33357,104.06664354351624,-48.72108628382901,4.94,1.668,-3.99739692189898e+17,6.810064024333009e+18,-5.327158303741143e+18,HD 114082 b
33449,104.3192774153289,58.42190981165736,4.35,0.85,1.0031348777503247e+18,1.1958770552035686e+18,3.599860304896857e+18,HD 114082 b
33485,104.4044015930673,45.09407241519706,4.9,0.027,8.379568417626195e+17,1.8339558759534764e+18,3.734687559546748e+18,HD 114082 b
33579,104.65647247676873,-28.97206798737453,1.5,-0.211,3.0962227279247526e+17,3.8279592471854705e+18,2.5192914247368346e+17,HD 114082 b
33694,105.0190561417412,76.97731228706532,4.55,1.365,1.1085581760487094e+18,7.631663076538253e+17,3.9512152703247606e+18,HD 114082 b
33856,105.42973542980155,-27.93479845541745,3.49,1.729,-1.4944707669622203e+18,1.0183535556023818e+19,-3.1674735055575757e+18,HD 114082 b
33971,105.72820382286936,-4.239211980914473,4.99,-0.195,-1.6448153570919964e+18,1.0521913489130615e+19,1.4452361214488192e+18,HD 114082 b
33977,105.75612398176126,-23.83326146763521,3.02,-0.077,-4.82314090169669e+18,2.176788479906196e+19,-7.59145558469414e+18,HD 114082 b
34045,105.9395470832682,-15.633363013159316,4.11,-0.112,2.056956369141056e+17,3.901070470627834e+18,1.2010668466991027e+18,HD 114082 b
34059,105.97279555229858,-49.58296365619706,4.92,0.14,8.8771237162495e+17,1.5105994411821384e+18,8.428271208088077e+17,HD 114082 b
34088,106.0271739118081,20.57029045413105,4.01,0.899,-1.6469468329467958e+18,1.0330160091006583e+19,6.112372815566935e+18,HD 114082 b
34444,107.09782994795536,-26.39317676058763,1.83,0.671,-3.2531798179819827e+18,1.489390977932221e+19,-5.31036844684708e+18,HD 114082 b
34481,107.1874298239248,-70.49818842737828,3.78,1.006,1.07970254700859e+18,8.053770218060265e+17,9.628443112177206e+17,HD 114082 b
34495,107.21268552070768,-39.65560848231125,4.83,-0.179,-4.079026848977736e+17,5.606622595633006e+18,-2.310976004993366e+18,HD 114082 b
34622,107.55700783849198,-4.235607758638906,4.91,1.02,6.11107498890788e+17,2.2768619356409969e+18,2.0788848019146468e+18,HD 114082 b
34693,107.78463098358326,30.24483010657396,4.41,1.261,4.5873512860790835e+17,2.7259776235633654e+18,3.6641998229795144e+18,HD 114082 b
34752,107.9142499221638,39.32056318398533,4.91,1.451,1.659636358681604e+17,3.613508915716692e+18,5.011715106319787e+18,HD 114082 b
34769,107.96608279426574,-0.4927183734791581,4.15,-0.005,1.1794984046279232e+17,3.751605148635474e+18,2.195895653222536e+18,HD 114082 b
34834,108.13874455145188,-46.75857034817752,4.49,0.324,1.0725642742041846e+18,8.033016958358939e+17,1.7503551180722762e+18,HD 114082 b
34899,108.30538477840255,-45.183346131663896,4.87,-0.003,8.317971119972013e+17,1.526939342666086e+18,1.0083074331968225e+18,HD 114082 b
34922,108.38569667425828,-44.637501223306224,4.42,1.331,7.911891140545126e+17,1.6437346002520253e+18,9.092113305957786e+17,HD 114082 b
34981,108.5633334301816,-26.35247995754672,4.42,-0.17,-3.0405398539903365e+18,1.304064479231823e+19,-4.3906449170971914e+18,HD 114082 b
35020,108.65887677192924,-48.2719224488781,4.75,-0.091,4.9770457499458726e+17,2.492971277000499e+18,-2.7676820399042637e+17,HD 114082 b
35037,108.70263687755552,-26.772614609438705,4.01,-0.15,-1.290580745965234e+18,7.770114781402725e+18,-1.7111842580320827e+18,HD 114082 b
35205,109.14570783382202,-27.88091166603117,4.66,1.589,-3.050068083248077e+16,3.9565752054745395e+18,2.2224002266864794e+17,HD 114082 b
35210,109.15343722851816,-23.315573530292763,4.83,1.601,-1.6667809606350041e+19,5.185616773426981e+19,-2.1260402673873064e+19,HD 114082 b
35228,109.20752647076696,-67.95709335220513,3.97,0.76,4.406898167692247e+17,2.591648792124673e+18,-3.563410881994147e+18,HD 114082 b
35264,109.2855606219531,-37.09742172657008,2.71,1.616,-1.5158442650609047e+18,8.173483016668747e+18,-4.0193121686434406e+18,HD 114082 b
35350,109.52291398532344,16.540122467366878,3.58,0.106,9.261515095673441e+17,1.1838737859040837e+18,2.480360942406083e+18,HD 114082 b
35363,109.5765392232354,-36.733949376117096,4.65,-0.099,-9.402860241140588e+17,6.429850026505481e+18,-2.567293082788954e+18,HD 114082 b
35384,109.633226506,49.46478258616209,5.0,0.087,5.976883825152803e+17,2.099715176975717e+18,4.364198255509081e+18,HD 114082 b
35412,109.66822428120014,-24.558682661831423,4.88,-0.16,-7.454280484004983e+18,2.4624033208212566e+19,-9.539686669581302e+18,HD 114082 b
35415,109.67701414125642,-24.954349654588025,4.37,-0.132,-8.023538059813151e+18,2.6204188726404272e+19,-1.0536874785794589e+19,HD 114082 b
35550,110.03060085497596,21.98226718676787,3.5,0.374,1.035184032486157e+18,8.626840785153295e+17,2.434700317150599e+18,HD 114082 b
35727,110.55635879167151,-19.016644291626346,4.94,-0.039,-4.114439923853719e+17,4.706809119592239e+18,6.329569882852068e+17,HD 114082 b
35904,111.02373090087352,-29.30305779300418,2.45,-0.083,-8.252440510312403e+18,2.5002921666058985e+19,-1.2579893603974404e+19,HD 114082 b
36041,111.41205014837752,9.27603783044892,4.99,0.991,-2.1570980991268964e+18,8.969310425465576e+18,3.733641086426142e+18,HD 114082 b
36046,111.43070740603105,27.79749967031615,3.78,1.024,8.268617546415807e+17,1.3589135265593398e+18,2.7820024860481423e+18,HD 114082 b
36145,111.67843346712344,49.21119276281672,4.61,-0.001,6.439441914898383e+17,1.8067336026882104e+18,4.0084479261904077e+18,HD 114082 b
36188,111.78732818424164,8.289051015232372,2.89,-0.097,6.204225087334797e+17,1.8577062358269834e+18,2.458577628321361e+18,HD 114082 b
36284,112.04039737103382,8.92560392498421,4.33,1.425,-1.8309655325377178e+17,3.823697723320013e+18,2.810244341673971e+18,HD 114082 b
36366,112.27928517176112,31.785883541043024,4.16,0.32,1.0279900813373448e+18,8.268366927530166e+17,2.5270608099293353e+18,HD 114082 b
36377,112.30706059323786,-43.30013443388091,3.25,1.509,7.314395243366454e+17,1.5490282743462456e+18,1.0334708163910031e+18,HD 114082 b
36425,112.4491040290009,12.006431725332932,4.55,1.276,-7.68382012525985e+17,5.1708163715532e+18,3.3293110002801203e+18,HD 114082 b
36431,112.46419879432756,-23.024253254128983,4.85,0.243,-9.532096261829884e+18,2.6362167526351827e+19,-9.723006572630415e+18,HD 114082 b
36514,112.67741457051596,-30.962275309461425,4.65,0.904,-4.272767803517561e+18,1.350400573747587e+19,-6.30866940078188e+18,HD 114082 b
36547,112.76840599384003,82.41117485386138,4.92,1.633,9.830399500108259e+17,9.232317250769151e+17,6.665720835024652e+18,HD 114082 b
36773,113.44979180577248,-14.52386739175246,4.82,1.362,-1.1042776899582368e+19,2.862945365513274e+19,-5.751411530958568e+18,HD 114082 b
36795,113.51295178165034,-22.29574472515703,4.44,0.521,9.192010292166085e+17,1.0506963207121153e+18,1.9255265456024195e+18,HD 114082 b
36850,113.64775678104348,31.88725706957872,1.58,0.034,1.0458323603061677e+18,7.572020000723284e+17,2.4840271680338094e+18,HD 114082 b
36917,113.84486400938732,-28.369452136775056,4.65,-0.111,4.5495380863417894e+17,2.0905429911788298e+18,1.2152262747583826e+18,HD 114082 b
36942,113.9157761267461,-52.53391578714413,4.93,1.373,2.9293717967086426e+17,2.450165996125272e+18,-7.315493794691351e+17,HD 114082 b
36962,113.98030467255836,26.89499734173082,4.06,1.54,3.877213565856082e+17,2.2307982703512873e+18,3.2550235352469207e+18,HD 114082 b
37096,114.3420115493922,-34.968416560866515,4.53,-0.081,6.658911966322624e+16,2.9095789397967473e+18,2.8298577046167808e+17,HD 114082 b
37173,114.57517395801224,-25.364850415406824,4.69,-0.1,-7.4684360639532e+17,4.661116093972909e+18,-6482281265590272.0,HD 114082 b
37229,114.70766140472875,-26.803677549676912,3.8,-0.159,-3.914298399761567e+17,3.8626078391024036e+18,2.884306407682834e+17,HD 114082 b
37265,114.79107825731174,34.58353416002354,4.89,0.413,6.953268763640056e+17,1.4963699258025902e+18,3.0758034393348603e+18,HD 114082 b
37279,114.82054320351544,5.217877096871107,0.4,0.432,1.1668216447605903e+18,4.754125159270826e+17,2.2362107339208947e+18,HD 114082 b
37297,114.86372163049094,-38.30791097709464,4.84,-0.189,-5.804565787704763e+17,4.245658051137831e+18,-1.1412090787734172e+18,HD 114082 b
37379,115.09669493594495,-15.264113095151007,4.98,1.543,-1.4076262372760497e+18,5.970874389161508e+18,5.409722602730396e+17,HD 114082 b
37447,115.31127998853997,-9.55126596206066,3.94,1.022,6.365406635415334e+17,1.5945062324436762e+18,1.9999416410267725e+18,HD 114082 b
37504,115.45602272329364,-72.60599293586937,3.93,1.033,1.049175041977271e+18,7.197785587096744e+17,1.0176046180813217e+18,HD 114082 b
37609,115.75124396600296,58.71000198848274,4.93,0.104,7.055454113525272e+17,1.4276660911488154e+18,4.1441430017531873e+18,HD 114082 b
37629,115.8285128125654,28.8819189610368,4.23,1.118,7.707192462952202e+17,1.2894107529650268e+18,2.785025278599259e+18,HD 114082 b
37648,115.88483771570252,-28.41067983012015,4.63,1.632,-2.3355717278849536e+18,7.688594848948166e+18,-2.1692617596997778e+18,HD 114082 b
37677,115.95191854177438,-28.95479908199671,3.94,0.16,-1.1815704177938348e+25,2.4277473218416377e+25,-1.4938576590619513e+25,HD 114082 b
37740,116.11172284413628,24.39760577181168,3.57,0.932,6.678003302661535e+17,1.4880121142617472e+18,2.7871563817120456e+18,HD 114082 b
37819,116.3136391323901,-37.96854290538356,3.62,1.706,-3.3767658656414126e+18,9.656839116915501e+18,-5.852006117052642e+18,HD 114082 b
37826,116.3240842745063,28.025882441036707,1.16,0.991,1.08707563334044e+18,6.302366274254659e+17,2.3762710750316826e+18,HD 114082 b
37908,116.530482126749,18.50968909137289,4.89,1.425,-1.5666221228854246e+17,3.119198094015835e+18,3.2521644500553385e+18,HD 114082 b
38070,117.02145626547286,-25.93713474017104,4.4,-0.07,-8.338888957042668e+18,1.910507698293736e+19,-7.998205561864203e+18,HD 114082 b
38089,117.08298039104535,-47.07826159532169,4.69,1.039,5.457005475433089e+17,1.6807604568724925e+18,6.528403510868687e+17,HD 114082 b
38164,117.30951689299523,-46.3731431379701,4.1,-0.16,-4.672334045119771e+18,1.177378761471574e+19,-1.1228995143340227e+19,HD 114082 b
38170,117.32352104209102,-24.85979061796847,3.34,1.218,-4.09858719356651e+18,1.0656462884518216e+19,-3.134077821092002e+18,HD 114082 b
38414,118.05418596234344,-40.57574954886456,3.71,1.012,4.673458405170918e+16,2.5643023165567764e+18,1.0470894756328934e+17,HD 114082 b
38455,118.1609419533854,-38.862784636255874,4.49,-0.188,-1.0158713540120806e+18,4.5395207821506744e+18,-1.5774522643445773e+18,HD 114082 b
38500,118.26505528175468,-49.61294311453927,4.63,-0.228,-8.781564102484593e+17,4.2652689230887854e+18,-2.9620074010663465e+18,HD 114082 b
38518,118.3256103108985,-48.102893410611074,4.22,-0.13,-4.6078911795360635e+18,1.1174895640421302e+19,-1.1445283552431352e+19,HD 114082 b
38538,118.37396402335224,26.76556842949901,4.97,0.098,1.906455511637225e+17,2.2687584385290708e+18,3.3103487454591416e+18,HD 114082 b
38827,119.19431846436304,-52.98224460089279,3.46,-0.177,1.3698506098260787e+17,2.3017142215072604e+18,-6.962504590297992e+17,HD 114082 b
38835,119.21452697421272,-22.880034174983724,4.2,0.718,-9.260993901851425e+17,4.2011553683068027e+18,3.77802198870431e+17,HD 114082 b
38901,119.41704489510676,-30.33452056434207,4.76,0.151,-4.576092536789301e+18,1.0642822529974264e+19,-4.669341043976936e+18,HD 114082 b
38957,119.56007636256447,-49.24486432524448,4.47,-0.18,-2.3373416065764444e+18,6.635875670409929e+18,-6.121653780839761e+18,HD 114082 b
39079,119.93358837708536,-3.679595471933669,4.93,1.205,3.5375251794733056e+16,2.4211970430131794e+18,2.074763699379713e+18,HD 114082 b
39095,119.96682494261192,-18.399468871736048,4.61,0.087,1.4362343707063296e+17,2.2307164532578772e+18,1.5149441778052654e+18,HD 114082 b
39138,120.0831657874011,-63.56732295584735,4.81,-0.173,6.820793462113626e+16,2.3522392674908017e+18,-2.3635275017683395e+18,HD 114082 b
39211,120.3060158159732,-1.393129129272472,4.69,1.475,-1.0440804302398136e+18,4.2376470884507453e+18,2.117670200493727e+18,HD 114082 b
39311,120.56621075892733,2.335296276830478,4.39,1.252,-4.338060908906778e+16,2.5033523367009935e+18,2.3270646955290527e+18,HD 114082 b
39424,120.8792795746682,27.794089810276148,4.94,1.13,1.0531956539111834e+17,2.228407794257299e+18,3.36293472323665e+18,HD 114082 b
39429,120.8957510707634,-40.0030323504942,2.21,-0.269,-3.997095934988962e+18,9.08299113872505e+18,-6.286859757395236e+18,HD 114082 b
39757,121.8854081467724,-24.30400500421836,2.83,0.458,9.262094023204952e+17,8.371677536242122e+17,1.9821155578928612e+18,HD 114082 b
39794,121.98190706731894,-68.6168518051854,4.35,-0.113,3.892145172311885e+16,2.256403516508561e+18,-3.429725758889078e+18,HD 114082 b
39847,122.11369906355586,51.506655736214825,4.78,0.048,5.294444556994167e+17,1.4652751919276168e+18,3.840790589950174e+18,HD 114082 b
39863,122.14841710998384,-2.983812700267167,4.36,0.97,-8.104713749184758e+18,1.5202037727118115e+19,1.3137622062530698e+18,HD 114082 b
39903,122.250570614192,-61.304476879413,4.74,0.437,1.0428173329074972e+18,6.458990407417859e+17,1.6474134506169723e+18,HD 114082 b
39906,122.2567493828243,-19.2450517627209,4.4,-0.16,-1.0414854602314916e+18,3.948392882021726e+18,7.52364480318744e+17,HD 114082 b
39953,122.38306580342504,-47.336519611885855,1.75,-0.145,-1.6746128955799785e+18,4.929314196554394e+18,-3.6217354877885737e+18,HD 114082 b
40084,122.8177567084027,-12.92694312713412,4.72,0.939,2.8791073857334144e+17,1.810699236421655e+18,1.8350685603829033e+18,HD 114082 b
40091,122.83947668249218,-39.61852418214044,4.44,1.59,-6.196060688017171e+18,1.1855453881193925e+19,-9.082118132506654e+18,HD 114082 b
40096,122.85783561114307,-42.98724605942747,4.73,0.164,-1.6283355860042463e+19,2.746515962108709e+19,-2.7830098070572884e+19,HD 114082 b
40167,123.05322979186336,17.646732511935802,4.67,0.531,8.018586204569535e+17,1.0080493829645262e+18,2.465574964749098e+18,HD 114082 b
40259,123.33311788298715,-15.7882410387706,4.99,1.066,-4.945244176125107e+18,9.739482434655175e+18,-9.417985918213204e+17,HD 114082 b
40274,123.37292629241148,-35.899448509484785,4.78,-0.11,-2.917147150982522e+18,6.646394660580415e+18,-3.2071104525388503e+18,HD 114082 b
40326,123.51257732829556,-40.34834269841325,4.42,1.17,-2.465387798965427e+16,2.245260837900786e+18,3.237314247686295e+17,HD 114082 b
40526,124.1285096771818,9.18521008354058,3.53,1.481,-3.099235941992773e+17,2.623237883171256e+18,2.665009353790432e+18,HD 114082 b
40702,124.63479567454328,-76.91898717416804,4.05,0.413,1.1347132996014976e+18,4.896634815929586e+17,1.6416393980358676e+18,HD 114082 b
40706,124.63784703754824,-36.65859619330514,4.44,0.222,8.106296349371318e+17,9.587734926873834e+17,1.700920929726727e+18,HD 114082 b
40888,125.15648775302095,-77.48419673086876,4.34,1.161,1.0304809929467269e+18,6.355121674762363e+17,8.067952753781025e+17,HD 114082 b
40945,125.34585082823249,-33.05434983372312,4.83,1.419,-2.634353989420706e+18,5.800970939795475e+18,-2.1002322070951565e+18,HD 114082 b
41037,125.6281380790274,-59.509326793221234,1.86,1.196,-5.556005471913633e+17,2.8441772139706696e+18,-2.926709434277252e+18,HD 114082 b
41039,125.63198952587008,-48.49033402675834,4.79,-0.146,-4.3038014664423025e+18,8.07308797094501e+18,-8.471399116587302e+18,HD 114082 b
41075,125.70854832142494,43.18744666946999,4.25,1.55,-3.532093881125102e+17,2.5553128046514995e+18,4.743474715391504e+18,HD 114082 b
41307,126.41467912900848,-3.906590080151658,3.91,-0.012,5.1147374728227085e+17,1.3274425898701466e+18,2.145817348689831e+18,HD 114082 b
41312,126.43353471957872,-66.13793674297679,3.77,1.132,9.66538785375607e+17,7.103092788422199e+17,1.2922816383376015e+18,HD 114082 b
41704,127.56423608726874,60.71742824888423,3.35,0.856,6.938429416984753e+17,1.0514950898613073e+18,3.7418366285581855e+18,HD 114082 b
42134,128.83281290317896,-58.00904056611604,4.84,0.981,4.905545196525974e+17,1.274034314603582e+18,3.846663185622922e+17,HD 114082 b
42312,129.41087362912967,-42.98901555551768,4.11,0.109,-5.100916934349324e+18,8.060288084789925e+18,-7.042433324474797e+18,HD 114082 b
42313,129.4135399701102,5.7037336199864095,4.14,0.003,1.4138918153530534e+17,1.6805454281886464e+18,2.3948054530165284e+18,HD 114082 b
42402,129.68919246308732,3.3413231345696888,4.45,1.216,-9.14833679454199e+17,2.9405580451872256e+18,2.420826857427216e+18,HD 114082 b
42483,129.92677278171473,-29.56171131028169,4.86,0.9,-3.364382347972019e+16,1.8661511684757222e+18,1.125619863538066e+18,HD 114082 b
42509,130.00556909801355,-12.475365748717673,4.98,1.415,-1.2775966800483955e+18,3.3441920951883325e+18,1.3696133969328712e+18,HD 114082 b
42515,130.02567933876455,-35.30849806751563,3.97,0.936,-7.160088849886845e+17,2.6734132092358886e+18,1.0320433901461786e+17,HD 114082 b
42527,130.05246743789957,64.32811787331569,4.59,1.179,5.461407712017695e+17,1.1698580213382856e+18,4.3789729476916296e+18,HD 114082 b
42536,130.07299152894822,-52.92164594436007,3.6,-0.168,-6.054510012357417e+17,2.5381506142035476e+18,-1.5093016331495995e+18,HD 114082 b
42568,130.15418617443902,-59.76096888076982,4.31,-0.117,-3.1261125985834527e+18,5.519589282317987e+18,-9.314094417360587e+18,HD 114082 b
42570,130.15647825662205,-46.64871498523237,3.77,0.67,-1.179771924041817e+19,1.5796457494700945e+19,-1.914321245022608e+19,HD 114082 b
42624,130.30460570786298,-47.31707733849026,4.74,0.137,-6.655337371927247e+18,9.653126934551495e+18,-1.096177458365022e+19,HD 114082 b
